id,source,player,team,position,injury,status,text,url,timestamp
nfl_w15_brenden_schooler,NFL.com,Brenden Schooler,Patriots,S,unspecified,Listed,Brenden Schooler - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_khyiris_tonga,NFL.com,Khyiris Tonga,Patriots,DT,unspecified,Listed,Khyiris Tonga - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jared_wilson,NFL.com,Jared Wilson,Patriots,G,unspecified,Listed,Jared Wilson - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_noah_brown,NFL.com,Noah Brown,Commanders,WR,unspecified,Listed,Noah Brown - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jayden_daniels,NFL.com,Jayden Daniels,Commanders,QB,unspecified,Listed,Jayden Daniels - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_george_fant,NFL.com,George Fant,Commanders,T,unspecified,Listed,George Fant - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_drake_jackson,NFL.com,Drake Jackson,Commanders,DE,unspecified,Listed,Drake Jackson - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jonathan_jones,NFL.com,Jonathan Jones,Commanders,CB,unspecified,Listed,Jonathan Jones - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_von_miller,NFL.com,Von Miller,Commanders,LB,unspecified,Listed,Von Miller - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_chris_rodriguez_jr.,NFL.com,Chris Rodriguez Jr.,Commanders,RB,unspecified,Listed,Chris Rodriguez Jr. - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_laremy_tunsil,NFL.com,Laremy Tunsil,Commanders,T,unspecified,Listed,Laremy Tunsil - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_bobby_wagner,NFL.com,Bobby Wagner,Commanders,LB,unspecified,Listed,Bobby Wagner - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_korie_black,NFL.com,Korie Black,Giants,CB,unspecified,Listed,Korie Black - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_beaux_collins,NFL.com,Beaux Collins,Giants,WR,unspecified,Listed,Beaux Collins - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_dj_davidson,NFL.com,DJ Davidson,Giants,DT,unspecified,Listed,DJ Davidson - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_victor_dimukeje,NFL.com,Victor Dimukeje,Giants,LB,unspecified,Listed,Victor Dimukeje - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_joshua_ezeudu,NFL.com,Joshua Ezeudu,Giants,G,unspecified,Listed,Joshua Ezeudu - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_demetrius_flannigan-fowles,NFL.com,Demetrius Flannigan-Fowles,Giants,LB,unspecified,Listed,Demetrius Flannigan-Fowles - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jamie_gillan,NFL.com,Jamie Gillan,Giants,P,unspecified,Listed,Jamie Gillan - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_art_green,NFL.com,Art Green,Giants,CB,unspecified,Listed,Art Green - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_theo_johnson,NFL.com,Theo Johnson,Giants,TE,unspecified,Listed,Theo Johnson - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_nic_jones,NFL.com,Nic Jones,Giants,CB,unspecified,Listed,Nic Jones - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_darius_muasau,NFL.com,Darius Muasau,Giants,LB,unspecified,Listed,Darius Muasau - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_rakeem_nunez-roches,NFL.com,Rakeem Nunez-Roches,Giants,DT,unspecified,Listed,Rakeem Nunez-Roches - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_gunner_olszewski,NFL.com,Gunner Olszewski,Giants,WR,unspecified,Listed,Gunner Olszewski - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_kayvon_thibodeaux,NFL.com,Kayvon Thibodeaux,Giants,LB,unspecified,Listed,Kayvon Thibodeaux - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_tyrone_tracy_jr.,NFL.com,Tyrone Tracy Jr.,Giants,RB,unspecified,Listed,Tyrone Tracy Jr. - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_greg_van_roten,NFL.com,Greg Van Roten,Giants,G,unspecified,Listed,Greg Van Roten - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_claudin_cherelus,NFL.com,Claudin Cherelus,Panthers,LB,unspecified,Listed,Claudin Cherelus - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jaycee_horn,NFL.com,Jaycee Horn,Panthers,CB,unspecified,Listed,Jaycee Horn - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_cade_mays,NFL.com,Cade Mays,Panthers,C,unspecified,Listed,Cade Mays - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_lathan_ransom,NFL.com,Lathan Ransom,Panthers,S,unspecified,Listed,Lathan Ransom - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_christian_rozeboom,NFL.com,Christian Rozeboom,Panthers,LB,unspecified,Listed,Christian Rozeboom - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_taliese_fuaga,NFL.com,Taliese Fuaga,Saints,T,unspecified,Listed,Taliese Fuaga - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_alvin_kamara,NFL.com,Alvin Kamara,Saints,RB,unspecified,Listed,Alvin Kamara - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_devin_neal,NFL.com,Devin Neal,Saints,RB,unspecified,Listed,Devin Neal - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_justin_reid,NFL.com,Justin Reid,Saints,S,unspecified,Listed,Justin Reid - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_asim_richards,NFL.com,Asim Richards,Saints,T,unspecified,Listed,Asim Richards - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_chris_rumph_ii,NFL.com,Chris Rumph II,Saints,DE,unspecified,Listed,Chris Rumph II - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_alex_anzalone,NFL.com,Alex Anzalone,Lions,LB,unspecified,Listed,Alex Anzalone - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_kayode_awosika,NFL.com,Kayode Awosika,Lions,G,unspecified,Listed,Kayode Awosika - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_brian_branch,NFL.com,Brian Branch,Lions,S,unspecified,Listed,Brian Branch - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_taylor_decker,NFL.com,Taylor Decker,Lions,T,unspecified,Listed,Taylor Decker - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_thomas_harper,NFL.com,Thomas Harper,Lions,S,unspecified,Listed,Thomas Harper - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_kerby_joseph,NFL.com,Kerby Joseph,Lions,S,unspecified,Listed,Kerby Joseph - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_christian_mahogany,NFL.com,Christian Mahogany,Lions,G,unspecified,Listed,Christian Mahogany - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_kalif_raymond,NFL.com,Kalif Raymond,Lions,WR,unspecified,Listed,Kalif Raymond - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_sione_vaki,NFL.com,Sione Vaki,Lions,RB,unspecified,Listed,Sione Vaki - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_shane_zylstra,NFL.com,Shane Zylstra,Lions,TE,unspecified,Listed,Shane Zylstra - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_deforest_buckner,NFL.com,DeForest Buckner,Colts,DT,unspecified,Listed,DeForest Buckner - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_josh_downs,NFL.com,Josh Downs,Colts,WR,unspecified,Listed,Josh Downs - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_zaire_franklin,NFL.com,Zaire Franklin,Colts,LB,unspecified,Listed,Zaire Franklin - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_sauce_gardner,NFL.com,Sauce Gardner,Colts,CB,unspecified,Listed,Sauce Gardner - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_anthony_gould,NFL.com,Anthony Gould,Colts,WR,unspecified,Listed,Anthony Gould - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jaylon_jones,NFL.com,Jaylon Jones,Colts,CB,unspecified,Listed,Jaylon Jones - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_riley_leonard,NFL.com,Riley Leonard,Colts,QB,unspecified,Listed,Riley Leonard - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_tyquan_lewis,NFL.com,Tyquan Lewis,Colts,DE,unspecified,Listed,Tyquan Lewis - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_alec_pierce,NFL.com,Alec Pierce,Colts,WR,unspecified,Listed,Alec Pierce - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_braden_smith,NFL.com,Braden Smith,Colts,T,unspecified,Listed,Braden Smith - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_hakeem_adeniji,NFL.com,Hakeem Adeniji,Vikings,T,unspecified,Listed,Hakeem Adeniji - Full Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jadeveon_clowney,NFL.com,Jadeveon Clowney,Vikings,DE,unspecified,Listed,Jadeveon Clowney - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_trevon_diggs,NFL.com,Trevon Diggs,Vikings,CB,unspecified,Listed,Trevon Diggs - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_jake_ferguson,NFL.com,Jake Ferguson,Vikings,TE,unspecified,Listed,Jake Ferguson - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_tyler_guyton,NFL.com,Tyler Guyton,Vikings,T,unspecified,Listed,Tyler Guyton - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_malik_hooker,NFL.com,Malik Hooker,Vikings,S,unspecified,Listed,Malik Hooker - Did Not Participate In Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_ceedee_lamb,NFL.com,CeeDee Lamb,Vikings,WR,unspecified,Listed,CeeDee Lamb - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_hunter_luepke,NFL.com,Hunter Luepke,Vikings,FB,unspecified,Listed,Hunter Luepke - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_shavon_revel_jr.,NFL.com,Shavon Revel Jr.,Vikings,CB,unspecified,Listed,Shavon Revel Jr. - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
nfl_w15_donovan_wilson,NFL.com,Donovan Wilson,Vikings,S,unspecified,Listed,Donovan Wilson - Limited Participation in Practice,https://www.nfl.com/injuries/,2025-12-10T17:50:16.328409
1998883554961535049,Twitter,,,,foot,,Rome Odunze (foot) listed as limited in practice Wednesday.,https://x.com/UnderdogNFL/status/1998883554961535049,2025-12-10T22:32:31+00:00
1998880899493195887,Twitter,,,,ribs,,"Nick Chubb (ribs), Woody Marks (knee) don't practice Wednesday.",https://x.com/UnderdogNFL/status/1998880899493195887,2025-12-10T22:21:58+00:00
1998880704994882045,Twitter,,,,ankle,,Emari Demercado (ankle) limited in practice Wednesday.,https://x.com/UnderdogNFL/status/1998880704994882045,2025-12-10T22:21:12+00:00
1998871841805578263,Twitter,,,,concussion,,CeeDee Lamb (concussion) limited in practice Wednesday.,https://x.com/UnderdogNFL/status/1998871841805578263,2025-12-10T21:45:58+00:00
1998869356248445401,Twitter,,,,neck,,Mason Taylor (neck) doesn't practice Wednesday.,https://x.com/UnderdogNFL/status/1998869356248445401,2025-12-10T21:36:06+00:00
1998869306566914354,Twitter,,,,knee,,"Justin Fields (knee), Tyrod Taylor (groin) don't practice Wednesday.",https://x.com/UnderdogNFL/status/1998869306566914354,2025-12-10T21:35:54+00:00
1998867454970535968,Twitter,,,,hip,,Parker Washington (hip) limited in practice Wednesday.,https://x.com/UnderdogNFL/status/1998867454970535968,2025-12-10T21:28:33+00:00
1998863339053801703,Twitter,,,,knee,,Bengals EDGE Shemar Stewart (knee) fully practices Wednesday.,https://x.com/UnderdogNFL/status/1998863339053801703,2025-12-10T21:12:11+00:00
1998862883158188440,Twitter,,,,knee,,Riley Leonard (knee) fully practices Wednesday.,https://x.com/UnderdogNFL/status/1998862883158188440,2025-12-10T21:10:23+00:00
1998860779332972828,Twitter,,,,groin,,Chris Rodriguez (groin) doesn't practice Wednesday.,https://x.com/UnderdogNFL/status/1998860779332972828,2025-12-10T21:02:01+00:00
1998859970637607037,Twitter,,,,hip,,Tyrone Tracy Jr. (hip) fully practices Wednesday.,https://x.com/UnderdogNFL/status/1998859970637607037,2025-12-10T20:58:48+00:00
1998854913376604449,Twitter,,,,ribs,,Nick Chubb (ribs) considered day-to-day.,https://x.com/UnderdogNFL/status/1998854913376604449,2025-12-10T20:38:42+00:00
1998845499332505964,Twitter,,,,neck,,"Mike Evans (collarbone), Jalen McMillan (neck) officially activated to 53-man roster.

Both are questionable for Thursday.",https://x.com/UnderdogNFL/status/1998845499332505964,2025-12-10T20:01:18+00:00
1998838867722399904,Twitter,,,,quad,,Rico Dowdle (quad) doesn't practice Wednesday.,https://x.com/UnderdogNFL/status/1998838867722399904,2025-12-10T19:34:57+00:00
1998837205226193166,Twitter,,,,oblique,,Bucs LT Tristan Wirfs (oblique) not listed on injury report for Thursday.,https://x.com/UnderdogNFL/status/1998837205226193166,2025-12-10T19:28:20+00:00
1998835028391084219,Twitter,,,,ankle,,Joshua Palmer (ankle) limited in practice Wednesday.,https://x.com/UnderdogNFL/status/1998835028391084219,2025-12-10T19:19:41+00:00
1998832749793439749,Twitter,,,,shoulder,,Rap: Geno Smith (shoulder) unlikely to start Week 15.,https://x.com/UnderdogNFL/status/1998832749793439749,2025-12-10T19:10:38+00:00
1998824740513874078,Twitter,,,,knee,,Kyle Pitts (knee) listed questionable for Thursday.,https://x.com/UnderdogNFL/status/1998824740513874078,2025-12-10T18:38:49+00:00
1998824511701934191,Twitter,,,,knee,,"Drake London (knee) ruled out for Thursday, per @marcraimondi.",https://x.com/UnderdogNFL/status/1998824511701934191,2025-12-10T18:37:54+00:00
1998815287777661280,Twitter,,,,knee,,Bengals EDGE Shemar Stewart (knee) will have 21-day practice window opened.,https://x.com/UnderdogNFL/status/1998815287777661280,2025-12-10T18:01:15+00:00
1998809687672893766,Twitter,,,,knee,,Breece Hall (knee) won't practice Wednesday.,https://x.com/UnderdogNFL/status/1998809687672893766,2025-12-10T17:39:00+00:00
1998795930183885011,Twitter,,,,knee,,Trey Benson (knee) won't be activated from IR this season.,https://x.com/UnderdogNFL/status/1998795930183885011,2025-12-10T16:44:20+00:00
1998792728344424879,Twitter,,,,neck,,Jalen McMillan (neck) questionable for Week 15.,https://x.com/UnderdogNFL/status/1998792728344424879,2025-12-10T16:31:36+00:00
1998792498785956062,Twitter,,,,knee,,Cade Otton (knee) doubtful for Week 15.,https://x.com/UnderdogNFL/status/1998792498785956062,2025-12-10T16:30:42+00:00
1998769761463783630,Twitter,,,,concussion,,"Colts CB Charvarius Ward (concussion) placed on IR.

That's his 3rd time in concussion protocol this season.",https://x.com/UnderdogNFL/status/1998769761463783630,2025-12-10T15:00:21+00:00
